player_id,draw,court,serve_period,x,y,ev
3,422,Ad,1,5.300000000000001,-0.7000000000000002,0.16720263101319677
3,422,Ad,2,4.9,-2.9,-0.038606543447857855
3,423,Deuce,1,5.1,3.6000000000000005,0.4053406203142687
3,423,Deuce,1,5.300000000000001,0.7000000000000004,0.23243676613125971
3,423,Deuce,2,4.800000000000001,1.3,0.02300895243266088
3,423,Ad,1,5,-3.5,0.18835614104292636
3,423,Ad,1,5.4,-1.0999999999999996,0.10819705716561107
3,423,Ad,2,5.1,-3,-0.15113827947398428
3,424,Deuce,1,5.300000000000001,3.4000000000000004,0.2859114869700017
3,424,Deuce,1,5.300000000000001,0.9000000000000001,0.20217567368755204
3,424,Deuce,2,5,1.8,-0.0268736979299129
3,424,Deuce,2,5.1,2.4000000000000004,-0.02792816520032948
3,424,Ad,1,4.9,-3.6,0.23496691194706912
3,424,Ad,1,5.4,-0.7999999999999998,0.1850397965611019
3,424,Ad,2,4.9,-2.4,-0.0046133073362362165
3,425,Deuce,1,5.300000000000001,3.7,0.4467553901394624
3,425,Deuce,1,5.5,0.30000000000000004,0.3289526808968276
3,425,Deuce,2,4.6,3.2,0.22241334752380215
3,425,Ad,1,5,-3.7,0.2967217944156119
3,425,Ad,1,5.5,-0.5,0.24058893814611532
3,425,Ad,2,4.7,-3.1,0.11275263004272618
3,426,Deuce,1,5.1,3.6000000000000005,0.40899230246505264
3,426,Deuce,1,5.4,0.7000000000000004,0.2467247067421908
3,426,Deuce,2,5.2,2.8,0.04125827532825044
3,426,Deuce,2,5,1.5000000000000002,0.03751863657944843
3,426,Ad,1,4.9,-3.7,0.30381244586666956
3,426,Ad,1,5.300000000000001,-0.5,0.27613542049303397
3,426,Ad,2,4.5,-3.1,0.11923570915447623
3,427,Deuce,1,5.4,3.7,0.4334253320478584
3,427,Deuce,1,5.5,0.40000000000000013,0.30844834445570735
3,427,Deuce,2,4.5,1.3,0.16074363321358565
3,427,Ad,1,4.800000000000001,-3.7,0.3216786640287056
3,427,Ad,1,5.4,-0.5,0.2557774536716946
3,427,Ad,2,4.7,-3.1,0.12535022718834044
3,428,Deuce,1,5,3.6000000000000005,0.4614756784049052
3,428,Deuce,1,5.300000000000001,0.30000000000000004,0.3364208182049457
3,428,Deuce,2,4.5,3.1000000000000005,0.23295690186403095
3,428,Ad,1,4.7,-3.7,0.32818178664897113
3,428,Ad,1,5.2,-0.39999999999999947,0.2937268843099986
3,428,Ad,2,4.800000000000001,-3.2,0.16495091217951385
3,428,Ad,2,4.9,-1.0999999999999996,0.06972226233533974
3,429,Deuce,1,5.2,3.7,0.4166844367424631
3,429,Deuce,1,5.4,0.6000000000000003,0.2680362466615135
3,429,Deuce,2,4.6,3,0.1473884503968339
3,429,Ad,1,4.9,-3.7,0.29268251363124687
3,429,Ad,1,5.4,-0.5,0.24715797095134112
3,429,Ad,2,4.300000000000001,-3.2,0.13171125008165774
3,430,Deuce,1,5.1,3.6000000000000005,0.4284530727351991
3,430,Deuce,1,5.5,0.5000000000000002,0.28264138988436716
3,430,Deuce,2,4.7,1.2000000000000004,0.11726891694907171
3,430,Deuce,2,5.1,3.1000000000000005,0.08363219158779511
3,430,Ad,1,5,-3.7,0.2761765211620949
3,430,Ad,1,5.5,-0.5,0.24048444073493022
3,430,Ad,2,5,-3.2,0.047763497012987655
3,431,Deuce,1,5.300000000000001,3.6000000000000005,0.2647087246749297
3,431,Deuce,1,5.5,0.7000000000000004,0.1392887548555374
3,431,Deuce,2,4.800000000000001,1.3,-0.07226413614795135
3,431,Deuce,2,5,2.7,-0.07586197708916642
3,431,Ad,1,5,-3.5,0.18464413548987563
3,431,Ad,1,5.300000000000001,-0.7000000000000002,0.13584110420414514
3,431,Ad,2,5,-3.1,-0.09352977469029844
3,432,Deuce,1,5.300000000000001,3.6000000000000005,0.4133658598981169
3,432,Deuce,1,5.4,0.5000000000000002,0.30015945940079686
3,432,Deuce,2,5,3,0.12736340524527212
3,432,Deuce,2,4.9,1.5000000000000002,0.09946285231963437
3,432,Ad,1,4.800000000000001,-3.7,0.32996893266071403
3,432,Ad,1,5.5,-0.5,0.2552151717168758
3,432,Ad,2,4.7,-3.1,0.12530915690091327
3,433,Deuce,1,5.5,3.6000000000000005,0.277555314614867
3,433,Deuce,1,5,0.5000000000000002,0.23920918872494334
3,433,Deuce,2,5.1,3.3,-0.019671672969660214
3,433,Deuce,2,4.800000000000001,1.0000000000000002,-0.030843729500714234
3,433,Ad,1,5,-3.6,0.23579577141277303
3,433,Ad,1,5.4,-0.5,0.18695793201786404
3,433,Ad,2,5,-3.2,0.009731541922405107
3,433,Ad,2,4.800000000000001,-0.8999999999999995,-0.05752502708192875
3,434,Deuce,1,5.1,3.3,0.2702676366641267
3,434,Deuce,1,5,0.7000000000000004,0.20730337848638997
3,434,Deuce,2,4.7,1.2000000000000004,-0.03164917403179457
3,434,Deuce,2,4.9,2.8,-0.036926172197323415
3,434,Ad,1,5,-3.5,0.19240932320949428
3,434,Ad,1,5.6,-1.2000000000000002,0.07288678901540466
3,434,Ad,2,5.1,-3.3,-0.17503233603089652
3,434,Ad,2,5,-1,-0.25458116626667116
3,435,Deuce,1,5.300000000000001,3.6000000000000005,0.36396540942212585
3,435,Deuce,1,5.5,0.5000000000000002,0.2571225965530234
3,435,Deuce,2,4.800000000000001,3.1000000000000005,0.10174754850947387
3,435,Ad,1,5,-3.7,0.2729178726678563
3,435,Ad,1,5.5,-0.5999999999999996,0.21406695999319053
3,435,Ad,2,4.7,-3.2,0.05207758090385939
3,435,Ad,2,4.800000000000001,-1.4000000000000004,-0.02128906569931055
3,436,Deuce,1,5.6,3.6000000000000005,0.3476638978583487
3,436,Deuce,1,5.4,0.5000000000000002,0.31249255383767915
3,436,Deuce,2,4.800000000000001,1.2000000000000004,0.11845520880408444
3,436,Deuce,2,5.2,2.9000000000000004,0.06032804928683766
3,436,Ad,1,4.9,-3.8,0.33065212414754547
3,436,Ad,1,5.4,-0.39999999999999947,0.2878733159261324
3,436,Ad,2,4.300000000000001,-1.0999999999999996,0.15243288653857956
3,436,Ad,2,4.7,-3.1,0.13838838080519467
3,437,Deuce,1,4.7,3.6000000000000005,0.48124031974130627
3,437,Deuce,1,5.4,0.6000000000000003,0.2654465769325191
3,437,Deuce,2,5,3.1000000000000005,0.07183271438409089
3,437,Ad,1,5,-3.7,0.2853881344475867
3,437,Ad,1,5.5,-0.5,0.2290143501091884
3,437,Ad,2,4.7,-3.1,0.08665170562951907
3,437,Ad,2,4.6,-1.2999999999999998,0.0841781433633837
3,438,Deuce,1,5.1,3.5,0.30574845856732086
3,438,Deuce,1,5.5,0.6000000000000003,0.16752007739925837
3,438,Deuce,2,4.800000000000001,2.8,-0.0019015214705987438
3,438,Ad,1,4.9,-3.5,0.19771416651901852
3,438,Ad,1,5.2,-0.7000000000000002,0.15209654674820042
3,438,Ad,2,4.7,-3.2,-0.08847270757266412
3,439,Deuce,1,4.9,3.7,0.5248024878252251
3,439,Deuce,1,5.4,0.40000000000000013,0.33070544561382564
3,439,Deuce,2,4.7,3.2,0.20823990100417866
3,439,Ad,1,5.1,-3.6,0.24234141499268236
3,439,Ad,1,5.5,-0.5999999999999996,0.2077372247877012
3,439,Ad,2,4.9,-3.1,0.015402023538894749
3,439,Ad,2,5,-1.0999999999999996,-0.034880995516854196
3,440,Deuce,1,5.1,3.5,0.3857991128300476
3,440,Deuce,1,5.4,0.5000000000000002,0.27571715676841324
3,440,Deuce,2,4.800000000000001,2.9000000000000004,0.11952493666745778
3,440,Ad,1,5,-3.5,0.2231712429357442
3,440,Ad,1,5.5,-0.7000000000000002,0.15070924944264075
3,440,Ad,2,5.1,-2.8,-0.061869552433232555
3,441,Deuce,1,4.800000000000001,3.5,0.4066204667683402
3,441,Deuce,1,5.4,1.0000000000000002,0.19629743412101353
3,441,Deuce,2,4.9,2.9000000000000004,-0.010583202535514702
3,441,Ad,1,5,-3.5,0.18939167366025683
3,441,Ad,1,5.5,-1,0.10698962906117232
3,441,Ad,2,5,-2.2,-0.11767551523914221
3,442,Deuce,1,5.1,3.6000000000000005,0.43769005067418076
3,442,Deuce,1,5.4,0.30000000000000004,0.3392427196134781
3,442,Deuce,2,4.4,3.2,0.247917935797332
3,442,Ad,1,5,-3.5,0.20908388732833022
3,442,Ad,1,5.5,-0.7000000000000002,0.15356320030216475
3,442,Ad,2,5.1,-3.2,-0.08663216002145557
3,443,Deuce,1,5.6,3.6000000000000005,0.24341892975851825
3,443,Deuce,1,5.4,0.7000000000000004,0.20026968010098398
3,443,Deuce,2,4.9,1.1000000000000003,-0.02508223708173607
3,443,Ad,1,5,-3.5,0.20204497545274624
3,443,Ad,1,5.5,-0.7999999999999998,0.13484035425727728
3,443,Ad,2,5,-3.2,-0.09074289013500136
3,444,Deuce,1,5.2,3.7,0.5037093114068065
3,444,Deuce,1,5.6,0.20000000000000018,0.37458008004776155
3,444,Deuce,2,4.7,3.3,0.2896449551181288
3,444,Ad,1,4.6,-3.7,0.35576881105530567
3,444,Ad,1,5.6,-0.5,0.28394917320663704
3,444,Ad,2,4.800000000000001,-3.1,0.15262009945999
3,444,Ad,2,4.800000000000001,-1.2000000000000002,0.09250776075750688
3,445,Deuce,1,5.300000000000001,3.6000000000000005,0.43156563648016344
3,445,Deuce,1,5.4,0.40000000000000013,0.33678492221529027
3,445,Deuce,2,4.800000000000001,3,0.21591827977458422
3,445,Ad,1,5,-3.6,0.2758586814615085
3,445,Ad,1,5.4,-0.5,0.26531191326993453
3,445,Ad,2,4.9,-3.1,0.11161743997753137
3,445,Ad,2,4.9,-1.2999999999999998,0.10920780186291101
3,446,Deuce,1,5.1,3.7,0.44802607477462225
3,446,Deuce,1,5.4,0.5000000000000002,0.2727129603583778
3,446,Deuce,2,5,3.3,0.0972765583575943
3,446,Ad,1,5,-3.7,0.26257642886174715
3,446,Ad,1,5.4,-0.5,0.2407206916950512
3,446,Ad,2,4.7,-3.3,0.04624935180362999
3,446,Ad,2,4.9,-1.2000000000000002,-0.04781993695669695
3,447,Deuce,1,4.800000000000001,3.6000000000000005,0.42455228055578187
3,447,Deuce,1,5.300000000000001,0.8,0.23312464396286703
3,447,Deuce,2,5,2.7,0.03893465358616921
3,447,Ad,1,5,-3.5,0.21911562847132526
3,447,Ad,1,5.4,-0.7999999999999998,0.1684116606602772
3,447,Ad,2,5.1,-2.8,-0.07948324657245975
3,448,Deuce,1,5.300000000000001,3.6000000000000005,0.3984589538457006
3,448,Deuce,1,5.300000000000001,0.5000000000000002,0.26433411787493627
3,448,Deuce,2,4.7,1.1000000000000003,0.027056553912014447
3,448,Deuce,2,5.2,3.3,-0.013553079287101366
3,448,Ad,1,4.9,-3.6,0.26642637368421906
3,448,Ad,1,5.4,-0.5999999999999996,0.19821140016692437
3,448,Ad,2,4.9,-3.1,-0.020131492702248788
3,448,Ad,2,4.9,-1.2000000000000002,-0.06371884355857815
3,449,Deuce,1,4.800000000000001,3.6000000000000005,0.47407193574493495
3,449,Deuce,1,5.5,0.5000000000000002,0.2645065237249994
3,449,Deuce,2,5,3.2,0.08301855569859895
3,449,Deuce,2,4.9,1.3,0.03895185438081228
3,449,Ad,1,5,-3.6,0.27081288787512625
3,449,Ad,1,5.5,-0.5999999999999996,0.21968811547993533
3,449,Ad,2,4.9,-1,0.0034170053698097114
3,449,Ad,2,5.1,-3,-0.014689357890301125
3,450,Deuce,1,5.4,3.6000000000000005,0.3616425349927148
3,450,Deuce,1,5.2,0.6000000000000003,0.2875714984754891
3,450,Deuce,2,4.9,3,0.11153904480143084
3,450,Ad,1,4.9,-3.7,0.3046431106745242
3,450,Ad,1,5.6,-0.5,0.24729278737934296
3,450,Ad,2,4.6,-3.1,0.14408334677255175
3,451,Deuce,1,5.4,3.5,0.3189989934052567
3,451,Deuce,1,5.5,0.7000000000000004,0.2329370990961362
3,451,Deuce,2,4.800000000000001,2.9000000000000004,0.0959675023223221
3,451,Ad,1,5,-3.7,0.2623525049569822
3,451,Ad,1,5.6,-0.5999999999999996,0.21971843539942018
3,451,Ad,2,4.800000000000001,-3.2,0.05843475812794141
3,452,Deuce,1,5.300000000000001,3.6000000000000005,0.37637313002197614
3,452,Deuce,1,5.4,0.5000000000000002,0.2466931062230154
3,452,Deuce,2,5,1.1000000000000003,0.010422972201834302
3,452,Deuce,2,5.2,3.1000000000000005,-0.033749550883906965
3,452,Ad,1,5,-3.6,0.2785599983071705
3,452,Ad,1,5.5,-0.5,0.22526877131035467
3,452,Ad,2,4.800000000000001,-3.3,0.05575118380681077
3,452,Ad,2,5.300000000000001,-0.8999999999999995,-0.19101561500613073
3,453,Deuce,1,4.9,3.6000000000000005,0.45661038395384357
3,453,Deuce,1,5.5,0.5000000000000002,0.28035053602160653
3,453,Deuce,2,4.800000000000001,3.1000000000000005,0.12880386209754024
3,453,Ad,1,5,-3.7,0.2761648462076627
3,453,Ad,1,5.5,-0.5,0.22086343418194418
3,453,Ad,2,4.800000000000001,-3.1,0.06456260141637737
3,453,Ad,2,4.800000000000001,-1.2999999999999998,0.002985703712254928
3,454,Deuce,1,5.1,3.6000000000000005,0.417975166222745
3,454,Deuce,1,5.300000000000001,0.40000000000000013,0.30593131282870656
3,454,Deuce,2,4.2,3.2,0.20598485992975712
3,454,Ad,1,4.9,-3.6,0.25570940489276756
3,454,Ad,1,5.4,-0.5999999999999996,0.20726659273709744
3,454,Ad,2,4.300000000000001,-3.1,0.07953454406334215
3,455,Deuce,1,5.1,3.5,0.3918022692899801
3,455,Deuce,1,5.2,0.6000000000000003,0.26482239613344266
3,455,Deuce,2,4.9,3.2,0.022936007062369868
3,455,Deuce,2,5,1.2000000000000004,-0.00671800455631566
3,455,Ad,1,4.9,-3.6,0.26245964986323944
3,455,Ad,1,5.300000000000001,-0.5999999999999996,0.20947098091438798
3,455,Ad,2,5.1,-3.3,-0.034643281144431715
3,455,Ad,2,5.1,-1.2999999999999998,-0.07896561350666609
3,456,Deuce,1,5.4,3.6000000000000005,0.37732698967167555
3,456,Deuce,1,5.5,0.6000000000000003,0.22650206035090356
3,456,Deuce,2,4.9,1.3,0.04930166040480444
3,456,Ad,1,4.9,-3.7,0.3123566547046032
3,456,Ad,1,5.300000000000001,-0.5999999999999996,0.2231491162388869
3,456,Ad,2,4.9,-1.5,0.03913429459211737
3,457,Deuce,1,5.2,3.6000000000000005,0.3403955569900368
3,457,Deuce,1,5.4,0.7000000000000004,0.2018048514604898
3,457,Deuce,2,4.7,1.4000000000000001,-8.075263634856888e-4
3,457,Deuce,2,5,3.1000000000000005,-0.0030101316362050046
3,457,Ad,1,5.1,-3.6,0.2170129179258969
3,457,Ad,1,5.4,-0.7000000000000002,0.18175686497767116
3,457,Ad,2,4.6,-1.2999999999999998,0.003761593273580388
3,457,Ad,2,4.7,-2.8,-0.0026672689892770496
3,458,Deuce,1,5.2,3.5,0.28996939335140487
3,458,Deuce,1,5.4,1.2000000000000004,0.16909028233868362
3,458,Deuce,2,4.800000000000001,1.6000000000000003,-0.012463292744521848
3,458,Ad,1,5,-3.5,0.1862636290646651
3,458,Ad,1,5.5,-0.7999999999999998,0.13970648472975572
3,458,Ad,2,4.800000000000001,-3,-0.0646063795939007
3,459,Deuce,1,5.5,3.6000000000000005,0.21367539429083207
3,459,Deuce,1,5.4,0.5000000000000002,0.17511079501595792
3,459,Deuce,2,4.800000000000001,3.5,-0.019944196408380743
3,459,Deuce,2,4.9,1.3,-0.15706711939061802
3,459,Ad,1,5.1,-3.5,0.12802104969464628
3,459,Ad,1,5.4,-0.7000000000000002,0.07059759819868947
3,459,Ad,2,4.800000000000001,-3.2,-0.14338440384485862
3,459,Ad,2,5,-1,-0.24748308428072174
3,460,Deuce,1,5.300000000000001,3.6000000000000005,0.35303678076211553
3,460,Deuce,1,5.4,0.5000000000000002,0.2500373649107392
3,460,Deuce,2,4.7,3,0.08234611140839743
3,460,Ad,1,4.800000000000001,-3.6,0.2573852743546625
3,460,Ad,1,5.4,-0.7000000000000002,0.19214049585401602
3,460,Ad,2,4.5,-2.9,0.03944642943951959
3,461,Deuce,1,5.5,3.5,0.2739317775182666
3,461,Deuce,1,5.4,0.5000000000000002,0.2242548950724666
3,461,Deuce,2,5,3,0.038177300918116996
3,461,Deuce,2,4.800000000000001,1.3,0.019762837380326914
3,461,Ad,1,5.1,-3.6,0.2235247954611691
3,461,Ad,1,5.4,-0.7000000000000002,0.1721267996130449
3,461,Ad,2,5,-3.1,-0.05879327334387252
3,462,Deuce,1,5.5,3.5,0.29782908939943326
3,462,Deuce,1,5.300000000000001,0.6000000000000003,0.25163280800666776
3,462,Deuce,2,5,1.5000000000000002,0.029974565102071304
3,462,Deuce,2,5.1,2.5,0.024249160650402946
3,462,Ad,1,4.7,-3.6,0.28893637642188663
3,462,Ad,1,5.5,-0.7000000000000002,0.22099123906110674
3,462,Ad,2,4.7,-2.9,0.07620953354362614
3,463,Deuce,1,5.2,3.5,0.3308500118385209
3,463,Deuce,1,5.2,0.7000000000000004,0.2263909775968953
3,463,Deuce,2,5,1.3,-0.09103740887059864
3,463,Deuce,2,5.1,2.9000000000000004,-0.10570466073041418
3,463,Ad,1,4.9,-3.8,0.31779690500544455
3,463,Ad,1,5.4,-0.2999999999999998,0.29654978660720643
3,463,Ad,2,4.300000000000001,-3.3,0.1908311582071205
3,463,Ad,2,4.800000000000001,-1.2999999999999998,0.04929165001275826
3,464,Deuce,1,5,3.6000000000000005,0.3688480618104913
3,464,Deuce,1,5.300000000000001,1.1000000000000003,0.16412383685438842
3,464,Deuce,2,4.9,3.1000000000000005,-0.04938138090432698
3,464,Ad,1,4.9,-3.4,0.14965867272050304
3,464,Ad,1,5.1,-0.7999999999999998,0.1264522184828878
3,464,Ad,2,5,-1.5,-0.18254985188110695
3,465,Deuce,1,5,3.5,0.4045383588877788
3,465,Deuce,1,5.300000000000001,0.5000000000000002,0.24811046513670748
3,465,Deuce,2,4.9,1.3,0.01717594733971728
3,465,Deuce,2,5.1,2.5999999999999996,0.010892563455202176
3,465,Ad,1,4.9,-3.6,0.2822669368183572
3,465,Ad,1,5.5,-0.5999999999999996,0.21390080207898138
3,465,Ad,2,5.300000000000001,-0.8999999999999995,-0.04478017885356389
3,465,Ad,2,5,-3.2,-0.10637260685884098
3,466,Deuce,1,5.300000000000001,3.5,0.31256988416609016
3,466,Deuce,1,5.4,0.7000000000000004,0.20608090677864221
3,466,Deuce,2,5,1.2000000000000004,-0.03740230925311527
3,466,Ad,1,4.9,-3.6,0.23991136575125832
3,466,Ad,1,5.300000000000001,-0.7999999999999998,0.16763602485410908
3,466,Ad,2,5.1,-3,-0.0664502064657021
3,466,Ad,2,5,-1.2999999999999998,-0.08398756047374911
3,467,Deuce,1,5.5,3.5,0.24618693405677514
3,467,Deuce,1,5.4,0.6000000000000003,0.20144299199530158
3,467,Deuce,2,4.9,3.3,-0.001993649787961238
3,467,Ad,1,5,-3.6,0.21705898918824296
3,467,Ad,1,5.4,-0.7000000000000002,0.15494881119284298
3,467,Ad,2,4.800000000000001,-3.1,-0.044352953340082935
3,467,Ad,2,4.800000000000001,-1.2000000000000002,-0.07382887865941412
3,468,Deuce,1,5.5,3.4000000000000004,0.2108555938953226
3,468,Deuce,1,5.2,0.7000000000000004,0.18665076676696987
3,468,Deuce,2,5,3.2,-0.05479650352266319
3,468,Deuce,2,5,1.4000000000000001,-0.10841636573205138
3,468,Ad,1,5.1,-3.5,0.169168277218396
3,468,Ad,1,5.5,-0.7999999999999998,0.10490696684887407
3,468,Ad,2,4.9,-3.2,-0.11799680456359862
3,469,Deuce,1,5.300000000000001,3.6000000000000005,0.3692249165413354
3,469,Deuce,1,5.4,0.5000000000000002,0.2589707484698399
3,469,Deuce,2,4.800000000000001,3.3,0.10202313674635066
3,469,Ad,1,5.1,-3.7,0.23490657226725142
3,469,Ad,1,5.5,-0.5999999999999996,0.18616354959331058
3,469,Ad,2,4.800000000000001,-3.2,4.991932137685673e-4
3,470,Deuce,1,5.2,3.6000000000000005,0.43811623434077546
3,470,Deuce,1,5.4,0.40000000000000013,0.31456910852930947
3,470,Deuce,2,4.800000000000001,3.2,0.16814513257526786
3,470,Ad,1,5,-3.6,0.2531581057095943
3,470,Ad,1,5.5,-0.7000000000000002,0.18249041182583134
3,470,Ad,2,5,-3.3,-0.028026986733765913
3,471,Deuce,1,5.2,3.6000000000000005,0.45052435250998446
3,471,Deuce,1,5.4,0.40000000000000013,0.3192570810990273
3,471,Deuce,2,5,2.9000000000000004,0.16894178828490936
3,471,Deuce,2,4.7,1.4000000000000001,0.1542369638300014
3,471,Ad,1,5,-3.7,0.2995760772136683
3,471,Ad,1,5.2,-0.5,0.28151359231403295
3,471,Ad,2,4.800000000000001,-3.1,0.10719805859712506
3,472,Deuce,1,5.300000000000001,3.6000000000000005,0.36572489400814323
3,472,Deuce,1,5.5,0.6000000000000003,0.2801963751571339
3,472,Deuce,2,4.7,2.7,0.1566775447628026
3,472,Ad,1,4.9,-3.5,0.2463100657569197
3,472,Ad,1,5.4,-0.7999999999999998,0.19759796370850446
3,472,Ad,2,5,-2.7,0.023508795937658977
3,473,Deuce,1,5.1,3.5,0.35170911506599467
3,473,Deuce,1,5.4,0.8,0.24062735147027206
3,473,Deuce,2,4.6,1.6000000000000003,0.10079937739667
3,473,Ad,1,4.800000000000001,-3.5,0.23117284496510035
3,473,Ad,1,4.800000000000001,-0.7999999999999998,0.222165591019844
3,473,Ad,2,4.800000000000001,-2.9,0.0035978099422631082
3,474,Deuce,1,5,3.5,0.31173750134621436
3,474,Deuce,1,5.300000000000001,0.8,0.18386775176206321
3,474,Deuce,2,5,3.1000000000000005,-0.03231403080573625
3,474,Ad,1,5.1,-3.5,0.13472009678900693
3,474,Ad,1,5.5,-0.7000000000000002,0.06936265962875712
3,474,Ad,2,5.1,-3.1,-0.17085167949591473
3,475,Deuce,1,5.1,3.2,0.2727278579067362
3,475,Deuce,1,5.1,0.6000000000000003,0.22355738856918528
3,475,Deuce,2,4.9,2.8,-0.025273616388853615
3,475,Deuce,2,4.800000000000001,1.5000000000000002,-0.03549474157200627
3,475,Ad,1,5,-3.5,0.2057390718723261
3,475,Ad,1,5.4,-0.7000000000000002,0.15855328832266585
3,475,Ad,2,4.9,-3.1,-0.0616816873538103
3,476,Deuce,1,5.4,3.5,0.3060381366150464
3,476,Deuce,1,5.2,0.7000000000000004,0.23755266417705256
3,476,Deuce,2,4.7,3,0.06793565881893615
3,476,Ad,1,5,-3.6,0.21854030648423783
3,476,Ad,1,5.5,-0.7000000000000002,0.18750385770175773
3,476,Ad,2,4.7,-3.1,0.03190277013746168
3,477,Deuce,1,5.2,3.6000000000000005,0.3963775428155835
3,477,Deuce,1,5.4,0.5000000000000002,0.2672864020168983
3,477,Deuce,2,5,3.3,0.05910930061046771
3,477,Deuce,2,4.9,1.1000000000000003,0.02805142798518534
3,477,Ad,1,5.1,-3.7,0.273251328993796
3,477,Ad,1,5.300000000000001,-0.5,0.23017816993534185
3,477,Ad,2,4.9,-3.2,0.020760422383227617
3,477,Ad,2,5.1,-0.8999999999999995,-0.07520721056615398
3,478,Deuce,1,5.300000000000001,3.6000000000000005,0.3978812325726659
3,478,Deuce,1,5.5,0.5000000000000002,0.28244137890432
3,478,Deuce,2,5,3.1000000000000005,0.1225110346741396
3,478,Ad,1,4.800000000000001,-3.7,0.30000199738333433
3,478,Ad,1,5.4,-0.5,0.2664379075994506
3,478,Ad,2,4.4,-3.1,0.1449882856941418
3,479,Deuce,1,5.4,3.7,0.4072869131258972
3,479,Deuce,1,5.5,0.40000000000000013,0.315872788081939
3,479,Deuce,2,4.7,3.2,0.17403157143058312
3,479,Ad,1,4.9,-3.6,0.2830934718168706
3,479,Ad,1,5.5,-0.5999999999999996,0.22083096610937822
3,479,Ad,2,4.9,-3.3,0.0409431800725093
3,480,Deuce,1,5.1,3.5,0.35804873379645347
3,480,Deuce,1,5.300000000000001,0.9000000000000001,0.2153144847282626
3,480,Deuce,2,4.7,3.1000000000000005,0.06709966816341506
3,480,Ad,1,4.7,-3.5,0.22645487341807724
3,480,Ad,1,5.2,-0.8999999999999995,0.1408612812275881
3,480,Ad,2,4.9,-1.2000000000000002,-0.10635398249671446
3,481,Deuce,1,5.2,3.6000000000000005,0.4006331891357503
3,481,Deuce,1,5.5,0.5000000000000002,0.284812794604557
3,481,Deuce,2,4.800000000000001,3.3,0.13061001712639952
3,481,Deuce,2,4.800000000000001,1.5000000000000002,0.04841288958108758
3,481,Ad,1,4.9,-3.7,0.31272916813772744
3,481,Ad,1,5.4,-0.5,0.2605922698385953
3,481,Ad,2,4.5,-3.2,0.11302175773589296
3,481,Ad,2,4.9,-1.2999999999999998,0.0080985712175380975
3,482,Deuce,1,5.5,3.6000000000000005,0.2863644491419113
3,482,Deuce,1,5.4,0.6000000000000003,0.20626721295297204
3,482,Deuce,2,4.9,3.1000000000000005,0.019656601925542194
3,482,Deuce,2,4.800000000000001,1.4000000000000001,-0.030552899722478544
3,482,Ad,1,5.1,-3.5,0.17896036870225135
3,482,Ad,1,5.300000000000001,-0.7000000000000002,0.1406983753776742
3,482,Ad,2,4.800000000000001,-3.2,-0.07303623925193659
3,483,Deuce,1,4.9,3.4000000000000004,0.32600084170372023
3,483,Deuce,1,4.9,0.9000000000000001,0.19838752874499554
3,483,Deuce,2,5,1.6000000000000003,-0.12696205033491592
3,483,Ad,1,5,-3.7,0.26678535925134306
3,483,Ad,1,5.4,-0.5,0.23875376195759884
3,483,Ad,2,3.7,-1.0999999999999996,0.14002057548216573
3,484,Deuce,1,5.6,3.7,0.367276323963475
3,484,Deuce,1,5.5,0.5000000000000002,0.28356729905730277
3,484,Deuce,2,4.7,3.1000000000000005,0.1706539113685852
3,484,Ad,1,5,-3.6,0.24957546510027193
3,484,Ad,1,5.5,-0.5,0.20948626116218255
3,484,Ad,2,4.800000000000001,-2.9,0.04875260174957741
3,485,Deuce,1,5.4,3.4000000000000004,0.2512979910472391
3,485,Deuce,1,5.4,0.8,0.17918699339453986
3,485,Deuce,2,4.9,1.5000000000000002,-0.04082009814063625
3,485,Deuce,2,5,2.4000000000000004,-0.04412810777420906
3,485,Ad,1,5.1,-3.5,0.17909429640076796
3,485,Ad,1,5.4,-0.7000000000000002,0.15745875583568197
3,485,Ad,2,5.1,-2.9,-0.10330618401146074
3,486,Deuce,1,5.300000000000001,3.5,0.2119921417056458
3,486,Deuce,1,5.4,0.9000000000000001,0.119642011330447
3,486,Deuce,2,4.9,1.7000000000000004,-0.11176608580431768
3,486,Ad,1,5.1,-3.4,0.1297002347132789
3,486,Ad,1,5.5,-0.7999999999999998,0.09373467618159514
3,486,Ad,2,4.800000000000001,-1.2000000000000002,-0.12150924300067867
3,487,Deuce,1,5,3.6000000000000005,0.43603469161897906
3,487,Deuce,1,5.4,0.6000000000000003,0.2770087174388984
3,487,Deuce,2,4.800000000000001,2.7,0.1373760431586446
3,487,Ad,1,5,-3.6,0.26656602090746695
3,487,Ad,1,5.5,-0.7000000000000002,0.20568095718915338
3,487,Ad,2,4.800000000000001,-2.8,0.046459679020764755
3,488,Deuce,1,5.4,3.6000000000000005,0.3708799198464862
3,488,Deuce,1,5.5,0.5000000000000002,0.27006511447454057
3,488,Deuce,2,5.1,3.3,0.08399637089749312
3,488,Ad,1,5,-3.6,0.2495184022129847
3,488,Ad,1,5.5,-0.8999999999999995,0.1665504010872175
3,488,Ad,2,5.1,-3,-0.02140035701663845
3,488,Ad,2,5.1,-1.2999999999999998,-0.0416817496255264
3,489,Deuce,1,5.4,3.6000000000000005,0.3619649339341756
3,489,Deuce,1,5.4,0.5000000000000002,0.2867906840011408
3,489,Deuce,2,4.7,3,0.1553004570166514
3,489,Ad,1,5,-3.5,0.21295707386582963
