player_id,serve_period,court,x,y,wp
1,1,Ad,1.2,-0.7,0.870572
1,1,Ad,1.2,-0.6,0.86869
1,1,Ad,1.2,-0.5,0.866094
1,1,Ad,1.2,-0.4,0.863067
1,1,Ad,1.2,-0.3,0.859926
1,1,Ad,1.2,-0.2,0.856971
1,1,Ad,1.2,-0.1,0.85445
1,1,Ad,1.2,0,0.852526
1,1,Ad,1.3,-4.1,0.91663
1,1,Ad,1.3,-4,0.912412
1,1,Ad,1.3,-3.9,0.908391
1,1,Ad,1.3,-3.8,0.904458
1,1,Ad,1.3,-3.7,0.900463
1,1,Ad,1.3,-3.6,0.896243
1,1,Ad,1.3,-3.5,0.891642
1,1,Ad,1.3,-3.4,0.886534
1,1,Ad,1.3,-3.3,0.88084
1,1,Ad,1.3,-3.2,0.874554
1,1,Ad,1.3,-3.1,0.867716
1,1,Ad,1.3,-3,0.860445
1,1,Ad,1.3,-2.9,0.852909
1,1,Ad,1.3,-2.8,0.845345
1,1,Ad,1.3,-2.7,0.838024
1,1,Ad,1.3,-2.6,0.831234
1,1,Ad,1.3,-2.5,0.825268
1,1,Ad,1.3,-2.4,0.8204
1,1,Ad,1.3,-2.3,0.816862
1,1,Ad,1.3,-2.2,0.81482
1,1,Ad,1.3,-2.1,0.814356
1,1,Ad,1.3,-2,0.815474
1,1,Ad,1.3,-1.9,0.818081
1,1,Ad,1.3,-1.8,0.821998
1,1,Ad,1.3,-1.7,0.82697
1,1,Ad,1.3,-1.6,0.832687
1,1,Ad,1.3,-1.5,0.838814
1,1,Ad,1.3,-1.4,0.84498
1,1,Ad,1.3,-1.3,0.850833
1,1,Ad,1.3,-1.2,0.856009
1,1,Ad,1.3,-1.1,0.860239
1,1,Ad,1.3,-1,0.863348
1,1,Ad,1.3,-0.9,0.865235
1,1,Ad,1.3,-0.8,0.865911
1,1,Ad,1.3,-0.7,0.865491
1,1,Ad,1.3,-0.6,0.864135
1,1,Ad,1.3,-0.5,0.862076
1,1,Ad,1.3,-0.4,0.859598
1,1,Ad,1.3,-0.3,0.85701
1,1,Ad,1.3,-0.2,0.854601
1,1,Ad,1.3,-0.1,0.852605
1,1,Ad,1.3,0,0.851173
1,1,Ad,1.4,-4.1,0.916035
1,1,Ad,1.4,-4,0.911366
1,1,Ad,1.4,-3.9,0.906851
1,1,Ad,1.4,-3.8,0.902386
1,1,Ad,1.4,-3.7,0.897833
1,1,Ad,1.4,-3.6,0.893037
1,1,Ad,1.4,-3.5,0.887849
1,1,Ad,1.4,-3.4,0.882152
1,1,Ad,1.4,-3.3,0.875879
1,1,Ad,1.4,-3.2,0.869031
1,1,Ad,1.4,-3.1,0.86165
1,1,Ad,1.4,-3,0.853848
1,1,Ad,1.4,-2.9,0.845804
1,1,Ad,1.4,-2.8,0.83775
1,1,Ad,1.4,-2.7,0.829962
1,1,Ad,1.4,-2.6,0.822736
1,1,Ad,1.4,-2.5,0.81637
1,1,Ad,1.4,-2.4,0.811144
1,1,Ad,1.4,-2.3,0.807291
1,1,Ad,1.4,-2.2,0.804982
1,1,Ad,1.4,-2.1,0.804299
1,1,Ad,1.4,-2,0.805251
1,1,Ad,1.4,-1.9,0.807749
1,1,Ad,1.4,-1.8,0.811619
1,1,Ad,1.4,-1.7,0.816615
1,1,Ad,1.4,-1.6,0.822431
1,1,Ad,1.4,-1.5,0.828725
1,1,Ad,1.4,-1.4,0.83513
1,1,Ad,1.4,-1.3,0.841297
1,1,Ad,1.4,-1.2,0.846867
1,1,Ad,1.4,-1.1,0.851556
1,1,Ad,1.4,-1,0.855191
1,1,Ad,1.4,-0.9,0.857657
1,1,Ad,1.4,-0.8,0.858967
1,1,Ad,1.4,-0.7,0.859199
1,1,Ad,1.4,-0.6,0.858512
1,1,Ad,1.4,-0.5,0.857135
1,1,Ad,1.4,-0.4,0.855346
1,1,Ad,1.4,-0.3,0.85344
1,1,Ad,1.4,-0.2,0.851695
1,1,Ad,1.4,-0.1,0.850319
1,1,Ad,1.4,0,0.84945
1,1,Ad,1.5,-4.1,0.914926
1,1,Ad,1.5,-4,0.909764
1,1,Ad,1.5,-3.9,0.904719
1,1,Ad,1.5,-3.8,0.89969
1,1,Ad,1.5,-3.7,0.894549
1,1,Ad,1.5,-3.6,0.889151
1,1,Ad,1.5,-3.5,0.883357
1,1,Ad,1.5,-3.4,0.877056
1,1,Ad,1.5,-3.3,0.870189
1,1,Ad,1.5,-3.2,0.862756
1,1,Ad,1.5,-3.1,0.854804
1,1,Ad,1.5,-3,0.846447
1,1,Ad,1.5,-2.9,0.837864
1,1,Ad,1.5,-2.8,0.829288
1,1,Ad,1.5,-2.7,0.820997
1,1,Ad,1.5,-2.6,0.813291
1,1,Ad,1.5,-2.5,0.806473
