player_id,serve_period,court,x,y,wp
1,1,Deuce,1.2,0.2,0.82049
1,1,Deuce,1.2,0.3,0.824648
1,1,Deuce,1.2,0.4,0.82854
1,1,Deuce,1.2,0.5,0.83203
1,1,Deuce,1.2,0.6,0.835012
1,1,Deuce,1.2,0.7,0.837429
1,1,Deuce,1.2,0.8,0.839269
1,1,Deuce,1.2,0.9,0.840591
1,1,Deuce,1.2,1,0.841524
1,1,Deuce,1.2,1.1,0.842243
1,1,Deuce,1.2,1.2,0.842966
1,1,Deuce,1.2,1.3,0.84393
1,1,Deuce,1.2,1.4,0.845379
1,1,Deuce,1.2,1.5,0.847551
1,1,Deuce,1.2,1.6,0.850649
1,1,Deuce,1.2,1.7,0.854814
1,1,Deuce,1.2,1.8,0.860111
1,1,Deuce,1.2,1.9,0.866543
1,1,Deuce,1.2,2,0.874039
1,1,Deuce,1.2,2.1,0.882478
1,1,Deuce,1.2,2.2,0.891686
1,1,Deuce,1.2,2.3,0.901449
1,1,Deuce,1.2,2.4,0.911525
1,1,Deuce,1.2,2.5,0.92165
1,1,Deuce,1.2,2.6,0.931558
1,1,Deuce,1.2,2.7,0.940998
1,1,Deuce,1.2,2.8,0.949737
1,1,Deuce,1.2,2.9,0.957579
1,1,Deuce,1.2,3,0.964402
1,1,Deuce,1.2,3.1,0.970134
1,1,Deuce,1.2,3.2,0.974742
1,1,Deuce,1.2,3.3,0.978251
1,1,Deuce,1.2,3.4,0.980771
1,1,Deuce,1.2,3.5,0.982428
1,1,Deuce,1.2,3.6,0.983371
1,1,Deuce,1.2,3.7,0.983771
1,1,Deuce,1.2,3.8,0.983864
1,1,Deuce,1.2,3.9,0.983853
1,1,Deuce,1.2,4,0.983934
1,1,Deuce,1.2,4.1,0.984266
1,1,Deuce,1.3,0,0.80634
1,1,Deuce,1.3,0.1,0.810382
1,1,Deuce,1.3,0.2,0.814415
1,1,Deuce,1.3,0.3,0.818325
1,1,Deuce,1.3,0.4,0.821981
1,1,Deuce,1.3,0.5,0.825253
1,1,Deuce,1.3,0.6,0.828043
1,1,Deuce,1.3,0.7,0.830294
1,1,Deuce,1.3,0.8,0.832008
1,1,Deuce,1.3,0.9,0.833253
1,1,Deuce,1.3,1,0.83415
1,1,Deuce,1.3,1.1,0.834871
1,1,Deuce,1.3,1.2,0.835631
1,1,Deuce,1.3,1.3,0.836665
1,1,Deuce,1.3,1.4,0.838218
1,1,Deuce,1.3,1.5,0.840522
1,1,Deuce,1.3,1.6,0.843773
1,1,Deuce,1.3,1.7,0.848112
1,1,Deuce,1.3,1.8,0.853595
1,1,Deuce,1.3,1.9,0.860225
1,1,Deuce,1.3,2,0.867908
1,1,Deuce,1.3,2.1,0.876527
1,1,Deuce,1.3,2.2,0.885901
1,1,Deuce,1.3,2.3,0.895811
1,1,Deuce,1.3,2.4,0.906021
1,1,Deuce,1.3,2.5,0.916273
1,1,Deuce,1.3,2.6,0.926311
1,1,Deuce,1.3,2.7,0.935892
1,1,Deuce,1.3,2.8,0.944801
1,1,Deuce,1.3,2.9,0.952849
1,1,Deuce,1.3,3,0.95991
1,1,Deuce,1.3,3.1,0.965919
1,1,Deuce,1.3,3.2,0.970857
1,1,Deuce,1.3,3.3,0.974769
1,1,Deuce,1.3,3.4,0.977766
